codigo,descripcion,valor_en_inventario,moneda
15321,COMPUTADORA MCA. DELL MOD. OPTIPLEX 755,10205.51,PESOS
15322,SILLON TAPIZADO EN TELA AZUL DE 3 PLAZAS,898.0,PESOS
15323,LOCKER METALICO,1674.21,PESOS
15324,MESA BINARIA,343.85,PESOS
15325,SILLON TAPIZADO EN TELA AZUL DE 2 PLAZAS,1113.33,PESOS
15326,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,246.1,PESOS
15327,SILLA ANALISTA OPERATIVA DE RESPALDO MEDIO TAPIZADO EN MALLA,2784.0,PESOS
15328,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,246.1,PESOS
15329,COMPUTADORA MCA. DELL MOD. OPTIPLEX GX620,12766.85,PESOS
15330,ESCRITORIO DE MADERA,2340.0,PESOS
15331,SILLA GIRATORIA  ANALISTA OPERATIVA DE RESPALDO MEDIO TAPIZADO EN MALLA,2784.0,PESOS
15332,TELEVISION MCA. SONY,2439.0,PESOS
15333,ESCRITORIO DE MADERA TIPO ESCUADRA  CON ARCHIVERO,2631.69,PESOS
15334,EQUIPO DE COMPUTO MCA. DELL MOD. OPTIPLEX 7040,22080.6,PESOS
15335,IMPRESORA LASER  MCA. LEXMARK MOD. T642N,16243.75,PESOS
15336,TELEFONO MCA. NEC MULTILINEA,1330.21,PESOS
15337,REPRODUCTOR DE DVD,1495.0,PESOS
15338,ARCHIVERO METALICO 2 GAVETAS,592.25,PESOS
15339,SILLA GIRATORIA ANALISTA OPERATIVA DE RESPALDO MEDIO TAPIZADO EN MALLA,2784.0,PESOS
15340,SILLON FIJO TAPIZADO EN TELA VERDE,1330.21,PESOS
15341,LIBRERO  DE MADERA,2963.21,PESOS
15342,ESCRITORIO DE MADERA,2162.0,PESOS
15343,TRIPIE VINTER Y MANERAL,1768.21,PESOS
15344,VENTILADOR DE PEDESTAL MCA. BIRTMAN MOD. BL-16E,1554.46,PESOS
15345,VENTILADOR MCA. BIRTMAN,1369.72,PESOS
15346,LOCKER METALICO,4726.0,PESOS
15347,VENTILADOR DE PEDESTAL MCA. MYTEK MOD. MY-3139,639.49,PESOS
15348,ESCRITORIO DE MADERA,6761.0,PESOS
15349,VENTILADOR DE PEDESTAL MCA. MYTEK MOD. MY-3139,639.49,PESOS
15350,MONITOR MCA. DELL MOD. OPTIPLEX 745,5886.17,PESOS
15351,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,1500.0,PESOS
15352,ESCRITORIO DE MADERA TIPO ESCUADRA,2631.69,PESOS
15353,VENTILADOR DE PEDESTAL MCA. BIRTHMAN,315.0,PESOS
15354,VENTILADOR MCA. BIRTMAN,1369.72,PESOS
15355,VENTILADOR DE PEDESTAL MCA. BIRTMAN MOD. BL-16E,1554.46,PESOS
15356,DISCO 6 KGS.,1450.0,PESOS
15357,SILLON DE MADERA TAPIZADO EN TELA NEGRA,1330.21,PESOS
15358,DISCO 4 KGS.,1450.0,PESOS
15359,DISCO 2 KGS.,1450.0,PESOS
15360,VENTILADOR,3076.52,PESOS
15361,MONITOR MCA. DELL MOD. OPTIPLEX GX620,4255.62,PESOS
15362,RADIO GRABADORA,8135.21,PESOS
15363,DISCO 4 KGS.,1450.0,PESOS
15364,MODULO PARA COMPUTADORA,1437.5,PESOS
15365,NO BREAK MCA. TRIPP LITE MOD. OMNISMART 500,1897.5,PESOS
15366,DISCO 6KG,500.0,PESOS
15367,ARCHIVERO DE MADERA 3 GAVETAS,987.85,PESOS
15368,VENTILADOR MCA. BIRTMAN,1369.72,PESOS
15369,VENTILADOR MCA. PHILIPS,3076.52,PESOS
15370,VENTILADOR MCA. MYTEK,1369.72,PESOS
15371,DISCO 4 KGS.,1450.0,PESOS
15372,VENTILADOR MCA. PHILIPS,3076.52,PESOS
15373,VENTILADOR DE PEDESTAL MCA. MYTEK MOD. MY-3139,639.49,PESOS
15374,LOCKER METALICO,4726.0,PESOS
15375,SILLON EJECUTIVO TAPIZADO EN TELA AZUL REY,1818.21,PESOS
15376,ESCRITORIO DE MADERA,6761.0,PESOS
15377,DISCO 6KG,500.0,PESOS
15378,DISCO 6KG,500.0,PESOS
15379,SILLA SECRETARIAL TAPIZADA EN TELA VINO,1500.0,PESOS
15380,"ABSTRACCIONES ""JO"" (95 X 190)",0.0,PESOS
15381,DISCO 2 KGS.,1450.0,PESOS
15382,ARCHIVERO DE METAL DOS GAVETAS,1437.5,PESOS
15383,DISCO 1KG,4418.0,PESOS
15384,TELEFONO MCA. NEC,1330.21,PESOS
15385,DISCO 6 KGS.,1450.0,PESOS
15386,TELEFONO INTERSECRETARIAL MAC. ACATEL,2415.0,PESOS
15387,DISCO 2 KGS.,1450.0,PESOS
15388,LIBRERO DE MADERA 6 ENTREPAÃOS,1875.66,PESOS
15389,DISCO 1 KG.,1450.0,PESOS
15390,DISCO 6KG,500.0,PESOS
15391,DISCO 2 KGS.,1450.0,PESOS
15392,NO BREAK MCA. TRIPP LITE MOD. OMNISMART 500,1897.5,PESOS
15393,DISCO 1 KG.,1450.0,PESOS
15394,CPU MCA. DELL,5022.0,PESOS
15395,MONITOR MCA. DELL MOD. OPTIPLEX GX-620,4255.62,PESOS
15396,SILLA SECRETARIAL TAPIZADA EN TELA AZUL REY,661.0,PESOS
15397,DISCO 2 KGS.,1450.0,PESOS
15398,ESCRITORIO DE MADERA,3335.0,PESOS
15399,DISCO 1 KG.,1450.0,PESOS
15400,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,572.0,PESOS
15401,DISCO 2 KGS.,1450.0,PESOS
15402,DISCO 2 KGS.,1450.0,PESOS
15403,DISCO 2 KGS.,1450.0,PESOS
15404,SILLA GIRATORIA CON BRAZOS  TAPIZADA EN TELA AZUL,898.15,PESOS
15405,DISCO 2 KGS.,1450.0,PESOS
15406,MODULO DESARMABLE,99.0,PESOS
15407,SILLA  DE PLASTICO AZUL PARA MESA BINARIA,1500.0,PESOS
15408,DISCO 2 KGS.,1450.0,PESOS
15409,DISCO 2 KGS.,1450.0,PESOS
15410,DISCO 2 KGS.,1450.0,PESOS
15411,ENFRIADOR Y CALENTADOR DE AGUA MCA. AQUARIA,1050.0,PESOS
15412,DISCO 2 KGS.,1450.0,PESOS
15413,CAFETERA,4028.0,PESOS
15414,CAFETERA,4028.0,PESOS
15415,ENFRIADOR Y CALENTADOR DE AGUA,7866.94,PESOS
15416,DISCO 1 KG.,1450.0,PESOS
15417,LIBRERO DE MADERA,592.25,PESOS
15418,LIBRERO DE MADERA,2963.21,PESOS
15419,MESA AUXILIAR DE MADERA Y METAL,4754.0,PESOS
15420,MESA BINARIA DE 40X120X76 MCA. ERJA MOD. MBUPN,522.1,PESOS
15421,ARCHIVERO METALICO 4 GAVETAS,746.0,PESOS
15422,MESA DE TRABAJO DE MADERA,2600.0,PESOS
15423,DISCO 1 KG.,1450.0,PESOS
15424,MESA DE TRABAJO DE MADERA,851.0,PESOS
15425,DISCO 1 KG.,1450.0,PESOS
15426,DISCO 1 KG.,1450.0,PESOS
15427,SILLA GIRATORIA CON BRAZOS TAPIZADA EN TELA AZUL REY,1920.5,PESOS
15428,DISCO 1KG,2561.28,PESOS
15429,DISCO 1KG,2198.2,PESOS
15430,SILLA FIJA APILABLE TAPIZADA EN VINIL NEGRO,1500.0,PESOS
15431,ARCHIVERO DE MADERA 4 GAVETAS,1004.0,PESOS
15432,ARCHIVERO METALICO 4 GAVETAS,746.0,PESOS
15433,CAÃON MCA. SONY MOD. UPL-EX145 CON SOPORTE,23945.69,PESOS
15434,VIDEO PROYECTOR MCA. EPSON MOD. S6,9499.0,PESOS
15435,CAÃON PROYECTOR MCA. VISION MOD. PRO 800,23945.69,PESOS
15436,COMPUTADORA PORTATIL MCA. DELL MOD. LATITUDE D520,16866.21,PESOS
15437,COMPUTADORA PORTATIL MCA. ACER MOD. ASPIER ONE,10200.5,PESOS
15438,COMPUTADORA PORTATIL MCA. DELL MOD. LATITUDE D520,16866.21,PESOS
15439,ESCRITORIO METALICO 2 CAJONES,1515.0,PESOS
15440,MONITOR MCA. COMPAQ,2152.0,PESOS
15441,SILLA SECRETARIAL TAPIZADA EN TELA NEGRA,440.11,PESOS
15442,SILLA EN PLASTICO AZUL SIN PALETA,350.0,PESOS
15443,VIDEOPROYECTOR OPTOMA DLP HD29 DARBEE FULL HD 1080P 3200 LUMENES CONTRASTE 300001 HDMI TIRO NORMAL,23550.39,PESOS
15444,VIDEOPROYECTOR OPTOMA DLP HD29 DARBEE FULL HD 1080P 3200 LUMENES CONTRASTE 300001 HDMI TIRO NORMAL,23550.39,PESOS
15445,VIDEOPROYECTOR OPTOMA DLP HD29 DARBEE FULL HD 1080P 3200 LUMENES CONTRASTE 300001 HDMI TIRO NORMAL,23550.39,PESOS
15446,VIDEOPROYECTOR OPTOMA DLP HD29 DARBEE FULL HD 1080P 3200 LUMENES CONTRASTE 300001 HDMI TIRO NORMAL,23550.39,PESOS
15447,"BAFLES JBL STX825 BAFLE PASIVO, 15"" DE 2,400 WATTS",49148.53,PESOS
15448,PANTALLA CON TRIPIE,4754.0,PESOS
15449,"BAFLES JBL STX825 BAFLE PASIVO, 15"" DE 2,400 WATTS",49148.53,PESOS
15450,ARCHIVERO DE METAL 2 GAVETAS,316.0,PESOS
15451,IMPRESORAS LÃSER BLANCO Y NEGRO,8394.97,PESOS
15452,IMPRESORAS LÃSER BLANCO Y NEGRO,8394.97,PESOS
15453,FAX MCA. CANNON,5410.25,PESOS
15454,FAX MCA. HEWLETT PACKARD MOD. 1040,1392.0,PESOS
15455,FAX MCA. BROTHER,2041.25,PESOS
15456,TELEFONO MCA. NEC UNILINEA,3288.04,PESOS
15457,TELEFONO MCA. ALCATEL,213.56,PESOS
15458,TELEFONO MCA. PANASONIC,1012.0,PESOS
15459,TELEFONO MCA. ALCATEL,3288.04,PESOS
15460,TELEFONO MCA. NEC UNILINEA,3288.04,PESOS
15461,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15462,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15463,TELEFONO MCA. ALCATEL,213.56,PESOS
15464,TELEFONO MCA. NEC,3288.04,PESOS
15465,TELEFONO MCA. NEC UNILINEA,3288.04,PESOS
15466,TELEFONO MCA. ALCATEL,3288.04,PESOS
15467,TELEFONO MCA. NEC,1330.21,PESOS
15468,FAX Y TELEFONO,1834.25,PESOS
15469,TELEFONO MCA. ALCATEL,3288.04,PESOS
15470,TELEFONO MCA. ALCATEL,3288.04,PESOS
15471,TELEFONO MCA. NEC MULTILINEA,1330.21,PESOS
15472,TELEFONO MCA. NEC MULTILINEA,1330.21,PESOS
15473,TELEFONO MCA. NEC,3288.04,PESOS
15474,TELEFONO MCA. NEC,1330.21,PESOS
15475,TELEFONO,1330.21,PESOS
15476,TELEFONO MCA. NEC,2415.0,PESOS
15477,TELEFONO MCA. NEC,3288.04,PESOS
15478,TELEFONO MCA. NEC,1330.21,PESOS
15479,TELEFONO DTERM SERIE J MCA. NEC,3344.92,PESOS
15480,TELEFONO MCA. NEC MULTILINEA,1330.21,PESOS
15481,TELEFONO MULTILINEA MCA. NEC,3190.0,PESOS
15482,TELEFONO MCA. NEC MULTILINEA,1330.21,PESOS
15483,TELEFONO MCA. NEC MULTILINEA,1330.21,PESOS
15484,TELEFONO MCA. ALCATEL UNILINEA,1330.21,PESOS
15485,TELEFONO MCA. NEC MULTILINEA,1330.21,PESOS
15486,TELEFONO MCA. NEC,3288.04,PESOS
15487,TELEFONO MCA. NEC MULTILINEA,1330.21,PESOS
15488,LIBRERO DE MADERA,1778.21,PESOS
15489,LIBRERO DE MADERA 5 ENTREPAÃOS,2156.25,PESOS
15490,PARTE SUPERIOR DE UN MODULO PARA COMPUTADORA,5433.0,PESOS
15491,MESA PARA TELEFONO CON RUEDAS,2600.0,PESOS
15492,ESCRITORIO DE MADERA,3335.0,PESOS
15493,PORTA CPU,2856.26,PESOS
15494,NO BREAK MCA. SIGNAL,1645.5,PESOS
15495,ARCHIVERO METALICO 2 GAVETAS,746.0,PESOS
15496,MESA PARA TELEFONO CON RUEDAS,2600.0,PESOS
15497,ARCHIVERO AMBIDIESTRO,1667.5,PESOS
15498,ANAQUEL METALICO 8 ENTREPAÃOS,176.0,PESOS
15499,ESCRITORIO DE MADERA,3335.0,PESOS
15500,PERCHERO METALICO,5122.21,PESOS
15501,CREDENZA DE MADERA,8376.0,PESOS
15502,LIBRERO COLGANTE,592.25,PESOS
15503,ARCHIVERO DE MADERA 3 GAVETAS,746.0,PESOS
15504,SILLA FIJA APILABLE TAPIZADA EN TELA NEGRA,1500.0,PESOS
15505,SILLA ANALISTA OPERATIVA DE RESPALDO MEDIO TAPIZADO EN MALLA,2784.0,PESOS
15506,SILLA SECRETARIAL TAPIZADA EN TELA NEGRA,440.11,PESOS
15507,TELEFONO MCA. ALCATEL,7607.74,PESOS
15508,FAX MCA. HEWLETT PACKARD MOD. 2140,1392.0,PESOS
15509,TELEFONO MCA. NEC,3344.92,PESOS
15510,TELEFONO MCA. NEC MULTILINEA,1330.21,PESOS
15511,TELEFONO NEC,2415.0,PESOS
15512,TELEFONO MCA. NEC MULTILINEA,1330.21,PESOS
15513,TELEFONO MULTILINEA MCA. NEC,3190.0,PESOS
15514,TELEFONO DTERM SERIE J MCA. NEC,3344.92,PESOS
15515,TELEFONO MCA. NEC MULTILINEA,1330.21,PESOS
15516,TELEFONO MCA. NEC MULTILINEA,1330.21,PESOS
15517,TELEFONO MCA. NEC,3288.04,PESOS
15518,TELEFONO MULTILINEA MCA. NEC,3190.0,PESOS
15519,TELEFONO MCA. NEC,1330.21,PESOS
15520,TELEFONO MCA. ALCATEL UNILINEA,3288.04,PESOS
15521,TELEFONO MCA. ALCATEL UNILINEA,3288.04,PESOS
15522,TELEFONO MCA. ALCATEL,7607.74,PESOS
15523,TELEFONO MCA. ALCATELL,480.0,PESOS
15524,TELEFONO UNILINEA,3288.04,PESOS
15525,TELEFONO MCA. ALCATEL,3288.04,PESOS
15526,TELEFONO MCA. ALCATEL,3288.04,PESOS
15527,TELEFONO UNILINEA,3288.04,PESOS
15528,TELEFONO ALCATEL,3288.04,PESOS
15529,TELEFONO MCA. ALCATEL,3288.04,PESOS
15530,TELEFONO MCA. NEC,1330.21,PESOS
15531,TELEFONO MCA. ALCATEL UNILINEA,3288.04,PESOS
15532,TELÃFONO PANASONIC,1000.0,PESOS
15533,TELEFONO MCA. ALCATEL,3288.04,PESOS
15534,TELEFONO MCA. ALCATEL UNILINEA,1330.21,PESOS
15535,TELEFONO MCA. NEC,3288.04,PESOS
15536,TELEFONO MCA. NEC UNILINEA,1330.21,PESOS
15537,TELEFONO MCA. NEC UNILINEA,3288.04,PESOS
15538,FAX MCA. PANASONIC,2727.0,PESOS
15539,TELEFONO UNILINEA MCA. DIGITEL,3288.04,PESOS
15540,FAX MCA. BROTHER,2041.25,PESOS
15541,"TELEFONO INTERSECRETARIAL MULTILINEA , MCA NEC",0.0,PESOS
15542,TELEFONO MCA. NEC,1330.21,PESOS
15543,FAX  MCA. BROTHER MOD. 275,2041.25,PESOS
15544,TELEFONO MCA. NEC MULTILINEA,1330.21,PESOS
15545,TELEFONO MCA. NEC MULTILINEA,1330.21,PESOS
15546,"TELEFONO INTERSECRETARIAL MULTILINEA , MCA NEC",0.0,PESOS
15547,TELEFONO DE PANTALLA MCA. PANASONIC,2415.0,PESOS
15548,TELEFONO PANASONIC,3344.9,PESOS
15549,TELEFONO SECRETARIAL UNILINEA PANASONIC,213.56,PESOS
15550,TELEFONO SECRETARIAL UNILINEA,213.56,PESOS
15551,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15552,TELEFONO MCA. NEC,1330.21,PESOS
15553,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15554,TELEFONO SECRETARIAL UNILINEA,213.56,PESOS
15555,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15556,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15557,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15558,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15559,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15560,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15561,TELEFONO MCA. NEC,3288.04,PESOS
15562,TELEFONO MCA. ALCATEL,1330.21,PESOS
15563,TELEFONO MCA. ALCATEL,3288.04,PESOS
15564,TELEFONO MCA. NEC,3288.04,PESOS
15565,TELEFONO MCA. NEC,3288.04,PESOS
15566,TELEFONO MCA. NEC,3288.04,PESOS
15567,TELEFONO MCA. NEC,3288.04,PESOS
15568,TELEFONO MCA. NEC,3288.04,PESOS
15569,TELEFONO MCA. ALCATEL,1330.21,PESOS
15570,TELEFONO MCA. ALCATEL,1330.21,PESOS
15571,TELEFONO MCA. NEC,1330.21,PESOS
15572,TELEFONO MCA. NEC,3288.04,PESOS
15573,TELEFONO MCA. NEC,3288.04,PESOS
15574,TELEFONO DTERM SERIE J MCA. NEC,3344.92,PESOS
15575,TELEFONO MCA. ALCATEL,1288.04,PESOS
15576,TELEFONO MCA. NEC,1330.21,PESOS
15577,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15578,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15579,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15580,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15581,TELEFONO MCA. NEC,3288.04,PESOS
15582,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15583,CALCULADORA MCA. OLIVETTI MOD. LOGOS 382,2190.21,PESOS
15584,CALCULADORA LOGICA 204,2190.21,PESOS
15585,CALCULADORA LOGICA 204,2190.21,PESOS
15586,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15587,TELEFONO MCA. ALCATEL,3288.04,PESOS
15588,TELEFONO MCA. ALCATEL,3288.04,PESOS
15589,TELEFONO INTERSECRETARIAL MCA. NEC,1330.21,PESOS
15590,TELEFONO SECRETARIAL UNILINEA MCA. PANASONIC,213.56,PESOS
15591,TELEFONO MCA PANASONIC,213.56,PESOS
15592,TELEFONO SECRETARIAL UNILINEA,213.56,PESOS
15593,TELEFONO MCA. NEC,1330.21,PESOS
15594,TELEFONO MCA. ALCATEL UNILINEA,3288.04,PESOS
15595,TELEFONO MCA. NEC,1330.21,PESOS
15596,TELEFONO MCA. NEC,1330.21,PESOS
15597,SILLA SECRETARIAL CON BRAZOS TAPIZADA EN TELA AZUL REY,1794.0,PESOS
15598,ARCHIVERO METALICO 2 GAVETAS,308.0,PESOS
15599,DISCO 6 KGS.,1450.0,PESOS
15600,SILLON DE MADERA TAPIZADO EN TELA CAFE,1330.21,PESOS
15601,DISCO 8 KGS.,1450.0,PESOS
15602,DISCO 8 KGS.,1450.0,PESOS
15603,IMPRESORA LASER JET,8786.0,PESOS
15604,ESCRITORIO DE MADERA 3 CAJONES,2340.0,PESOS
15605,NO BREAK MCA. CHICAGO MOD. DIGITAL POWER,4193.69,PESOS
15606,MESA DE MADERA,4754.0,PESOS
15607,SILLA FIJA TIPO TRINEO TAPIZADA EN TELA AZUL MARINO,1500.0,PESOS
15608,SILLA FIJA TIPO TRINEO TAPIZADA EN TELA AZUL MARINO,1500.0,PESOS
15609,SILLA EJECUTIVA OPERATIVA MCA. DANAS,1768.81,PESOS
15610,PERCHERO METALICO GRIS,1551.91,PESOS
15611,DISCO 6 KGS.,1450.0,PESOS
15612,DISCO 6 KGS.,1450.0,PESOS
15613,DISCO 6 KGS.,1450.0,PESOS
15614,DISCO 6 KGS.,1450.0,PESOS
15615,DISCO 6 KGS.,1450.0,PESOS
15616,DISCO 6 KGS.,1450.0,PESOS
15617,CAUTIN,1674.21,PESOS
15618,"MEZCLADORAS (CONSOLA DE AUDIO), MEZCLADORA DE 24 ENTRADAS, CON 10 PREAMPS XENYX, 8 COMPRESORES, PROCESADOR DE EFECTOS E INTERFAZ USB, ECUALIZADOR DE 3 BANDAS, 4 SUBGRUPOS, SALIDAS PRINCIPALES EN XIR Y TRS 1/4"", 8 SALIDAS SUB, 4 RETORNOS ESTÃREO, 4 ENVÃOS AUXILIARES, 8 SALIDAS DIRECTAS, PROCESADOR MULTIEFECTOS.",103217.31,PESOS
15619,"COMPUTADORA PORTATIL MCA. ACER MOD. ASPIRE F5-573-52D4 I5 7200U 16GB, 1TB, 15.6 PULGADAS",14948.84,PESOS
15620,COMPUTADORA PORTATIL,16866.21,PESOS
15621,REPRODUCTOR DE DVD SAMSUNG,4193.69,PESOS
15622,REPRODUCTOR DE DVD SAMSUNG,4193.69,PESOS
15623,DISCO 6 KGS.,1450.0,PESOS
15624,VIDEOPROYECTOR EPSON POWERLITE 1715,21993.55,PESOS
15625,DISCO 1 KG.,1450.0,PESOS
15626,Video Proyector Mca. EPSON POWERLITE 1176W,9558.8,PESOS
15627,MICROFONO INALAMBRICO CON CODIFICADOR,3067.05,PESOS
15628,MICROFONO INALAMBRICO CON CODIFICADOR,3067.05,PESOS
15629,MICROFONO MCA. SHURE CON CODIFICADOR,8371.0,PESOS
15630,MICROFONO INALAMBRICO,3067.05,PESOS
15631,MICROFONO INALAMBRICO MOD. PG24/PG58,3067.05,PESOS
15632,BASE PARA MICROFONO,3760.0,PESOS
15633,BASE PARA MICROFONO,3760.0,PESOS
15634,BASE PARA MICROFONO,3760.0,PESOS
15635,BASE PARA MICROFONO,3760.0,PESOS
15636,VIDEO PROYECTOR POWERLITE X14+,18142.4,PESOS
15637,MICROFONO,2113.21,PESOS
15638,MICROFONO  INALAMBRICO,2113.21,PESOS
15639,TELEFONO MCA. NEC,3288.04,PESOS
15640,Video Proyector Mca. Epson Mod. 1725,28742.48,PESOS
15641,COMPUTADORA PORTATIL,16866.21,PESOS
15642,MOSTRADOR MADERA,1546.21,PESOS
15643,PANTALLA TRIPIE,3929.55,PESOS
15644,REPRODUCTOR DE DVD MCA. SAMSUNG MOD. DVD-R1305,1495.0,PESOS
15645,ANAQUEL METALICO,176.0,PESOS
15646,ANAQUEL METALICO CON 6 CHAROLAS,176.0,PESOS
15647,MONITOR MCA. DELL MOD. OPTIPLEX GX520,2152.0,PESOS
15648,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,617.0,PESOS
15649,SILLA CON BRAZOS TAPIZADA EN TELA AZUL REY,221.0,PESOS
15650,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,1500.0,PESOS
15651,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,1500.0,PESOS
15652,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,1500.0,PESOS
15653,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,1500.0,PESOS
15654,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,1500.0,PESOS
15655,SILLA SECRETARIAL TAPIZADA EN TELA AZUL,1500.0,PESOS
15656,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,246.1,PESOS
15657,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,246.1,PESOS
15658,COMPUTADORA MCA. EMACHINES,5022.0,PESOS
15659,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,246.1,PESOS
15660,MESA BINARIA,343.85,PESOS
15661,SILLA FIJA TAPIZADA EN VINIL NEGRO,1500.0,PESOS
15662,MESA BINARIA,343.85,PESOS
15663,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,246.1,PESOS
15664,MESA BINARIA,343.85,PESOS
15665,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,246.1,PESOS
15666,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,246.1,PESOS
15667,MESA BINARIA,926.84,PESOS
15668,MESA BINARIA,522.1,PESOS
15669,MESA BINARIA,343.85,PESOS
15670,PROCESADOR DE EFECTOS MCA. DIGITECH,11076.0,PESOS
15671,MESA BINARIA,343.85,PESOS
15672,ANAQUEL DE MADERA,176.0,PESOS
15673,MESA BINARIA,343.85,PESOS
15674,MESA BINARIA,343.85,PESOS
15675,SILLA PARA MESA BINARIA EN PLASTICO AZUL SIN PALETA,246.1,PESOS
15676,SILLA SECRETARIAL TAPIZADA EN TELA VINO,4317.75,PESOS
15677,MESA BINARIA,522.1,PESOS
15678,SILLA SECRETARIAL TAPIZADA EN TELA VINO,1825.86,PESOS
15679,TELEFONO MCA. NEC,3288.04,PESOS
15680,MESA BINARIA,343.85,PESOS
15681,COMPUTADORA PORTATIL MCA. DELL MOD. LATITUDE D520,16866.21,PESOS
15682,COMPUTADORA PORTATIL MCA. VAIO,13800.0,PESOS
15683,COMPUTADORA PORTATIL MCA. ACER MOD. ASPIER ONE,10200.5,PESOS
15684,COMPUTADORA PORTATIL MCA. ACER MOD. ASPIER ONE,10200.5,PESOS
15685,GRABADORA TIPO REPORTERO MCA. SONY MOD. ICD-PX820,1683.62,PESOS
15686,MESA BIPERSONAL,4754.0,PESOS
15687,I-PAD MCA. APPLE DE 64 GB,17864.0,PESOS
15688,MESA BIPERSONAL,4754.0,PESOS
15689,COMPUTADORA PORTATIL MCA. HEWLETT PACKARD MOD. NOTEBOOK 6530B,14498.05,PESOS
15690,MONITOR MCA. HP,2152.0,PESOS
15691,GRABADORA REPORTERA MCA. SONY,1419.1,PESOS
15692,GRABADORA REPORTERA MCA. SONY,1419.1,PESOS
15693,CPU MCA. HP,5022.0,PESOS
15694,IMPRESORA DE INYECCION DE TINTA MCA. HP,5474.04,PESOS
15695,GRABADORA TIPO REPORTERO MCA. SONY MOD. ICD-PX820,1683.62,PESOS
15696,GRABADORA REPORTERA MCA. SONY,1419.1,PESOS
15697,IMPRESORA PORTÃTIL MCA. HEWLETT PACKARD MOD. OFFICE JET H47,3206.2,PESOS
15698,IMPRESORA PORTATIL MCA. HEWLETT PACKARD MOD. OFFICE JET H47,3206.01,PESOS
15699,ESCRITORIO DE MADERA,6761.0,PESOS
15700,MESA DE MADERA PARA MAQUINA,2600.0,PESOS
15701,MESA DE BIPERSONAL,545.45,PESOS
15702,REGULADOR MCA. TRIPP LITE,4855.27,PESOS
15703,SILLON EJECUTIVO TAPIZADO EN TELA NEGRA,3764.2,PESOS
15704,LIBRERO DE MADERA,661.0,PESOS
15705,MODULO PARA COMPUTADORA,5433.0,PESOS
15706,ESCANER DE CAMA PLANA MCA. HEWLETT PACKARD MOD. SCANJET 8390,1750.0,PESOS
15707,IMPRESORA LASER  MCA. LEXMARK MOD. T642N,16243.75,PESOS
15708,SILLA DE MADERA TAPIZADA EN TELA NEGRA,1500.0,PESOS
15709,MESA PARA TELEFONO,5433.0,PESOS
15710,SILLA DE MADERA TAPIZADA EN TELA NEGRA,1500.0,PESOS
15711,COMPUTADORA PORTATIL MCA. DELL MOD. LATITUDE D520,16866.21,PESOS
15712,COMPUTADORA PORTATIL MCA. DELL MOD. LATITUDE D520,16866.21,PESOS
15713,MONITOR MCA. DELL MOD. OPTIPLEX 755,6593.83,PESOS
15714,CPU MCA. DELL MOD. OPTIPLEX 745,11772.35,PESOS
15715,ESCRITORIO DE MADERA 2 CAJONES,2340.0,PESOS
15716,SILLON EJECUTIVO TAPIZADO EN TELA NEGRA,3764.2,PESOS
15717,ANAQUEL METALICO,3772.11,PESOS
15718,ESCRITORIO DE MADERA 2 CAJONES,6761.0,PESOS
15719,PIZARRON PARA LETRAS DE CONTACTO,1178.0,PESOS
